SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),06-03-2021,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,"4,738","4,440",,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),10/28/2020,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,"4,508","4,660",,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),07-10-2019,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,"4,887","3,760",,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),06/15/2017,JUST WEST OF TK 2 (MILFORD) (WB),C,VC,HAN,8,"2,100","1,960",W,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),06/15/2017,JUST WEST OF TK 2 (MILFORD) (EB),C,VC,HAN,8,"2,398","2,240",E,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),07/19/2016,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,"4,116","3,130",,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),06/25/2015,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,"4,033","3,320",,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),09-11-2013,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,"3,832","3,390",,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),10/15/2012,JUST WEST OF TK 2 (MILFORD) (WB),C,VC,HAN,,"1,734","1,590",W,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),10/15/2012,JUST WEST OF TK 2 (MILFORD) (EB),C,VC,HAN,,"1,934","1,780",E,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),09/15/2011,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,"4,142","3,790",,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),10-01-2009,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,"3,963","3,540",,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),11-12-2008,JUST WEST OF TK 2 (MILFORD) (EB),C,VC,HAN,8,"1,901","2,150",E,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),11-12-2008,JUST WEST OF TK 2 (MILFORD) (WB),C,VC,HAN,9,"1,719","1,940",W,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),08-09-2007,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,"4,197","3,040",,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),10/19/2006,JUST WEST OF TK 2 (TOP OF CREST),C,VC,HAN,12,"3,737","3,550",,78,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),06/27/2022,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,"2,237","1,800",,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),06-03-2021,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,"2,368","2,220",,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),10/28/2020,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,"2,082","2,150",,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),09/25/2019,JUST WEST OF HWY 102 INTER/C (WB),C,VC,HAN,13,"1,052",940,W,77,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),09/25/2019,JUST WEST OF HWY 102 INTER/C (EB),C,VC,HAN,14,"1,054",940,E,79,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),06/15/2017,JUST WEST OF HWY 102 INTER/C (WB),C,VC,HAN,15,"1,037",970,W,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),06/15/2017,JUST WEST OF HWY 102 INTER/C (EB),C,VC,HAN,15,"1,050",980,E,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),07/19/2016,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,"2,504","1,910",,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),06/25/2015,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,"2,402","1,980",,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),09-11-2013,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,"2,214","1,960",,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),10/15/2012,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,"2,067","1,900",,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),09/15/2011,JUST WEST OF HWY 102 INTER/C (WB),C,VC,HAN,17,963,881,W,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),09/15/2011,JUST WEST OF HWY 102 INTER/C (EB),C,VC,HAN,16,905,828,E,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),10-01-2009,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,"2,305","2,060",,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),11/19/2008,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,"2,055","2,320",,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),08-02-2007,JUST WEST OF HWY 102 INTER/C (EB),C,VC,HAN,15,"1,123",810,E,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),08-02-2007,JUST WEST OF HWY 102 INTER/C (WB),C,VC,HAN,14,"1,119",810,W,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,07/13/2022,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,"4,073","3,040",,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,10/25/2021,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,"3,450","3,570",,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,11/30/2020,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,"2,988","3,530",,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,09/25/2019,1.5 KM WEST OF NINE MILE RIVER (WB),C,VC,HAN,9,"1,853","1,650",W,81,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,09/25/2019,1.5 KM WEST OF NINE MILE RIVER (EB),C,VC,HAN,9,"1,846","1,650",E,86,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,07/17/2019,100 M EAST OF RTE 202 (WB),C,VC,HAN,10,719,540,W,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,07/17/2019,100 M EAST OF RTE 202 (EB),C,VC,HAN,11,734,550,E,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,06/29/2017,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,"4,148","3,490",,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,08/15/2016,1.5 KM WEST OF NINE MILE RIVER (WB),C,VC,HAN,7,"1,995","1,500",W,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,08/15/2016,1.5 KM WEST OF NINE MILE RIVER (EB),C,VC,HAN,8,"1,981","1,490",E,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,05-12-2016,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,"4,124","4,060",,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,07-08-2015,1.5 KM WEST OF NINE MILE RIVER (EB),C,VC,HAN,8,"1,995","1,550",E,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,07-08-2015,1.5 KM WEST OF NINE MILE RIVER (WB),C,VC,HAN,9,"1,863","1,440",W,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,09-11-2013,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,"3,939","3,480",,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,10/15/2012,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,"3,618","3,330",,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,09/22/2011,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,"3,934","3,550",,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,10-01-2009,1.5 KM WEST OF NINE MILE RIVER (EB),C,VC,HAN,10,"1,719","1,540",E,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,10-01-2009,1.5 KM WEST OF NINE MILE RIVER (WB),C,VC,HAN,10,"1,679","1,500",W,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,11-12-2008,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,"3,232","3,660",,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,08-02-2007,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,"4,105","2,960",,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),08/22/2022,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,"2,238","1,660",,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),10/25/2021,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,"1,765","1,830",,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),11/30/2020,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,"1,561","1,840",,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),09/25/2019,1 KM WEST OF CHEESE FACTORY CORNER (EB),C,VC,HAN,12,970,870,E,88,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),09/25/2019,1 KM WEST OF CHEESE FACTORY CORNER (WB),C,VC,HAN,13,974,870,W,92,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),07/17/2019,100 M WEST OF RTE 202 (WB),C,VC,HAN,9,745,560,W,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),07/17/2019,100 M WEST OF RTE 202 (EB),C,VC,HAN,10,756,570,E,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),06/29/2017,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,"2,136","1,800",,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),05-12-2016,1 KM WEST OF CHEESE FACTORY CORNER (EB),C,VC,HAN,12,887,870,E,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),05-12-2016,1 KM WEST OF CHEESE FACTORY CORNER (WB),C,VC,HAN,12,880,870,W,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),07-02-2015,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,"2,371","1,970",,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),09-11-2013,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,"2,000","1,770",,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),10/15/2012,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,"1,793","1,650",,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),09/15/2011,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,"2,100","1,920",,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),10-01-2009,1 KM WEST OF CHEESE FACTORY CORNER (WB),C,VC,HAN,12,875,780,W,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),10-01-2009,1 KM WEST OF CHEESE FACTORY CORNER (EB),C,VC,HAN,12,890,790,E,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),11-12-2008,1 KM EAST OF CHEESE FACTORY CORNER,C,TC,HAN,,"1,601","1,810",,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),08-02-2007,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,"2,375","1,720",,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),08/22/2022,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,"2,150","1,600",,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),11/30/2020,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,"1,532","1,810",,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),07/17/2019,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,"2,234","1,680",,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),06/29/2017,1 KM EAST OF RAWDON GOLD MINES (EB),C,VC,HAN,10,986,830,E,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),06/29/2017,1 KM EAST OF RAWDON GOLD MINES (WB),C,VC,HAN,8,950,800,W,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),05-12-2016,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,"1,535","1,510",,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),06/25/2015,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,"2,308","1,900",,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),09/18/2013,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,"2,140","1,940",,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),10/15/2012,1 KM EAST OF RAWDON GOLD MINES (WB),C,VC,HAN,11,856,790,W,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),10/15/2012,1 KM EAST OF RAWDON GOLD MINES (EB),C,VC,HAN,12,860,790,E,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),09/15/2011,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,"2,227","2,040",,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),10-01-2009,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,"2,027","1,810",,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),11-12-2008,1 KM EAST OF RAWDON GOLD MINES (EB),C,VC,HAN,9,787,890,E,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),11-12-2008,1 KM EAST OF RAWDON GOLD MINES (WB),C,VC,HAN,8,787,890,W,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),07/26/2007,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,"2,587","1,990",,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),11-09-2022,JUST EAST OF WOODVILLE,C,TC,HAN,,"1,263","1,390",,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),11/30/2020,JUST EAST OF WOODVILLE,C,TC,HAN,,"1,034","1,220",,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),07/17/2019,JUST EAST OF WOODVILLE,C,TC,HAN,,"1,631","1,230",,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),10/29/2018,JUST EAST OF WOODVILLE,C,TC,HAN,,"1,265","1,290",,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),06/29/2017,JUST EAST OF WOODVILLE,C,TC,HAN,,"1,565","1,320",,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),05-12-2016,JUST EAST OF WOODVILLE,C,TC,HAN,,"1,280","1,260",,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),06/25/2015,JUST EAST OF WOODVILLE (WB),C,VC,HAN,15,569,470,W,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),06/25/2015,JUST EAST OF WOODVILLE (EB),C,VC,HAN,15,638,530,E,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),09-09-2013,JUST EAST OF WOODVILLE,C,TC,HAN,,"1,480","1,310",,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),10/15/2012,JUST EAST OF WOODVILLE,C,TC,HAN,,"1,297","1,190",,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),09/15/2011,JUST EAST OF WOODVILLE,C,TC,HAN,,"1,632","1,490",,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),10-01-2009,JUST EAST OF WOODVILLE (WB),C,VC,HAN,12,675,600,W,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),10-01-2009,JUST EAST OF WOODVILLE (EB),C,VC,HAN,12,654,580,E,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),11-12-2008,JUST EAST OF WOODVILLE,C,TC,HAN,,"1,162","1,310",,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),07/26/2007,JUST EAST OF WOODVILLE,C,TC,HAN,,"1,695","1,300",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),11-09-2022,1 KM EAST OF RTE 215,C,TC,HAN,,"2,170","2,390",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),10/21/2021,1 KM EAST OF RTE 215,C,TC,HAN,,"2,245","2,180",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),11/30/2020,1 KM EAST OF RTE 215,C,TC,HAN,,"1,996","2,360",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07/24/2019,1 KM EAST OF RTE 215,C,TC,HAN,,"2,725","2,020",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07/17/2019,2 KM EAST OF RTE 215 (WB),C,VC,HAN,7,"1,131",850,W,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07/17/2019,2 KM EAST OF RTE 215 (EB),C,VC,HAN,7,"1,135",850,E,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),10/29/2018,1 KM EAST OF RTE 215,C,TC,HAN,,"2,173","2,210",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),06/29/2017,1 KM EAST OF RTE 215,C,TC,HAN,,"2,686","2,260",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),08/15/2016,1 KM EAST OF RTE 215 (WB),C,VC,HAN,8,"1,206",910,W,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),08/15/2016,1 KM EAST OF RTE 215 (EB),C,VC,HAN,9,"1,225",920,E,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),05-12-2016,1 KM EAST OF RTE 215,C,TC,HAN,,"2,408","2,370",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07-08-2015,1 KM EAST OF RTE 215 (WB),C,VC,HAN,10,"1,201",930,W,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07-08-2015,1 KM EAST OF RTE 215 (EB),C,VC,HAN,11,"1,205",930,E,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),09-11-2013,1 KM EAST OF RTE 215,C,TC,HAN,,"2,470","2,180",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),10/15/2012,1 KM EAST OF RTE 215 (EB),C,VC,HAN,8,"1,022",940,E,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),10/15/2012,1 KM EAST OF RTE 215 (WB),C,VC,HAN,8,"1,027",940,W,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),09/15/2011,1 KM EAST OF RTE 215,C,TC,HAN,,"2,594","2,370",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),10-01-2009,1 KM EAST OF RTE 215,C,TC,HAN,,"2,311","2,060",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),11/19/2008,1 KM EAST OF RTE 215,C,TC,HAN,,"1,992","2,250",,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07/26/2007,1 KM EAST OF RTE 215 (WB),C,VC,HAN,7,"1,206",930,W,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07/26/2007,1 KM EAST OF RTE 215 (EB),C,VC,HAN,8,"1,226",940,E,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,10/21/2021,1 KM EAST OF SWEETS CORNER,A,TC,HAN,,"5,146","4,960",,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,11/30/2020,1 KM EAST OF SWEETS CORNER,A,TC,HAN,,"5,721","6,120",,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,08/15/2019,1 KM EAST OF SWEETS CORNER,A,TC,HAN,,"6,812","5,890",,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,07/31/2019,150 M WEST OF RTE 215 (EB),A,VC,HAN,23,"2,268","2,030",E,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,07/31/2019,150 M WEST OF RTE 215 (WB),A,VC,HAN,8,"2,178","1,950",W,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,07/24/2019,1 KM WEST OF RTE 215 (EB),A,VC,HAN,18,"1,671","1,500",E,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,07/24/2019,1 KM WEST OF RTE 215 (WB),A,VC,HAN,7,"1,682","1,510",W,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,10/29/2018,1 KM EAST OF SWEETS CORNER,A,TC,HAN,,"5,973","5,980",,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,06/29/2017,1 KM EAST OF SWEETS CORNER (EB),A,VC,HAN,7,"3,021","2,790",E,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,06/29/2017,1 KM EAST OF SWEETS CORNER (WB),A,VC,HAN,6,"3,011","2,780",W,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,05-12-2016,1 KM EAST OF SWEETS CORNER,A,TC,HAN,,"3,998","3,850",,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,09/28/2015,1 KM EAST OF SWEETS CORNER,A,TC,HAN,,"3,638","3,490",,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,09-09-2013,1 KM EAST OF SWEETS CORNER,A,TC,HAN,,"3,768","3,550",,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,10/15/2012,1 KM EAST OF SWEETS CORNER,A,TC,HAN,,"3,397","3,310",,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,09/22/2011,1 KM EAST OF SWEETS CORNER (EB),A,VC,HAN,10,"1,765","1,670",E,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,09/22/2011,1 KM EAST OF SWEETS CORNER (WB),A,VC,HAN,9,"1,805","1,700",W,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,09/30/2009,1 KM EAST OF SWEETS CORNER (WB),A,VC,HAN,9,"1,611","1,540",W,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,09/30/2009,1 KM EAST OF SWEETS CORNER (EB),A,VC,HAN,9,"1,621","1,550",E,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,11-12-2008,1 KM EAST OF SWEETS CORNER,A,TC,HAN,,"3,229","3,330",,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,07/26/2007,1 KM EAST OF SWEETS CORNER,A,TC,HAN,,"3,722","3,340",,,
14050,14,50,9.48,RTE 215 (BROOKLYN) TO HWY 101 INTER/C,10/19/2006,JUST WEST OF RTE 215,A,TC,HAN,,"3,858","3,740",,,
14060,14,60,0.93,HWY 101 INTER/C TO TK 1 (GARLANDS CROSSING),09/28/2022,0.75 KM WEST OF HWY 101 INTER/C,B,TC,HAN,,"6,524","5,960",,,
14060,14,60,0.93,HWY 101 INTER/C TO TK 1 (GARLANDS CROSSING),09/13/2021,0.75 KM WEST OF HWY 101 INTER/C (WB),B,VC,HAN,11,"2,947","2,620",W,,
14060,14,60,0.93,HWY 101 INTER/C TO TK 1 (GARLANDS CROSSING),09/13/2021,0.75 KM WEST OF HWY 101 INTER/C (EB),B,VC,HAN,14,"2,787","2,480",E,,
14060,14,60,0.93,HWY 101 INTER/C TO TK 1 (GARLANDS CROSSING),11/30/2020,0.75 KM WEST OF HWY 101 INTER/C,B,TC,HAN,,"5,766","6,250",,,
14060,14,60,0.93,HWY 101 INTER/C TO TK 1 (GARLANDS CROSSING),08/15/2019,0.75 KM WEST OF HWY 101 INTER/C,B,TC,HAN,,"6,354","4,930",,,
14060,14,60,0.93,HWY 101 INTER/C TO TK 1 (GARLANDS CROSSING),10/29/2018,0.75 KM WEST OF HWY 101 INTER/C,B,TC,HAN,,"5,556","5,560",,,
14060,14,60,0.93,HWY 101 INTER/C TO TK 1 (GARLANDS CROSSING),06/29/2017,0.75 KM WEST OF HWY 101 INTER/C (WB),B,VC,HAN,8,"2,655","2,380",W,,
